PERIODO,ESTU_TIPODOCUMENTO,ESTU_CONSECUTIVO,COLE_AREA_UBICACION,COLE_BILINGUE,COLE_CALENDARIO,COLE_CARACTER,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,COLE_COD_DEPTO_UBICACION,COLE_COD_MCPIO_UBICACION,COLE_CODIGO_ICFES,COLE_DEPTO_UBICACION,COLE_GENERO,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_NATURALEZA,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,ESTU_COD_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_COD_RESIDE_DEPTO,ESTU_COD_RESIDE_MCPIO,ESTU_DEPTO_PRESENTACION,ESTU_DEPTO_RESIDE,ESTU_ESTADOINVESTIGACION,ESTU_ESTUDIANTE,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_MCPIO_PRESENTACION,ESTU_MCPIO_RESIDE,ESTU_NACIONALIDAD,ESTU_PAIS_RESIDE,ESTU_PRIVADO_LIBERTAD,FAMI_CUARTOSHOGAR,FAMI_EDUCACIONMADRE,FAMI_EDUCACIONPADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_TIENEAUTOMOVIL,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_TIENELAVADORA,DESEMP_INGLES,PUNT_INGLES,PUNT_MATEMATICAS,PUNT_SOCIALES_CIUDADANAS,PUNT_C_NATURALES,PUNT_LECTURA_CRITICA,PUNT_GLOBAL
20102,CC,SB11201020540233,URBANO,N,,,,000000000000,23,23001,119305,CORDOBA,MIXTO,SABATINA,MONTERÍA,NO OFICIAL,INSTITUCION EDUCATIVA AVANZAR,INSTITUCION EDUCATIVA AVANZAR,N,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,06/05/1990,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) completa,Primaria completa,Estrato 1,Tres,No,Si,No,No,A-,47.15,53.16,,,,
20102,TI,SB11201020248354,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,17/08/1993,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 3,Siete,Si,Si,No,Si,A1,53.73,50.82,,,,
20102,CC,SB11201020248253,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,030676,ARAUCA,MIXTO,NOCHE,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/11/1977,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Seis,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 2,Seis,No,Si,No,Si,A-,46.27,39.12,,,,
20132,CC,SB11201320311122,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,163949,ARAUCA,FEMENINO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,26/04/1993,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria completa,Ninguno,Estrato 1,Siete,No,No,No,No,A-,40,50,,,,
20132,CC,SB11201320461006,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,155473,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,13/09/1993,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria incompleta,Primaria incompleta,Estrato 1,Siete,No,No,No,No,A1,46,22,,,,
20132,TI,SB11201320461046,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,155473,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/03/1996,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria completa,Estrato 1,Cinco,No,No,No,No,A-,40,37,,,,
20102,CC,SB11201020248470,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,26/08/1989,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,No sabe,No sabe,Estrato 2,Cuatro,No,No,No,No,A-,45.84,39.12,,,,
20102,CC,SB11201020248375,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,15/02/1992,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,No sabe,Estrato 1,Cinco,No,Si,Si,No,A-,44.93,39.25,,,,
20112,TI,SB11201120586654,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,05/06/1994,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Primaria completa,Primaria completa,Estrato 1,Cinco,No,Si,Si,No,A2,55,45,,,,
20122,TI,SB11201220543530,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,20/08/1995,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica completa,Primaria completa,Estrato 1,Cinco,No,Si,No,Si,A-,36,49,,,,
20132,TI,SB11201320205637,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,02/08/1997,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,Estrato 3,Cinco,No,Si,No,No,A1,50,50,,,,
20112,CC,SB11201120511417,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,,,ARAUCA,,PUBLICAR,ESTUDIANTE,06/11/1992,F,TAME,,COLOMBIA,COLOMBIA,N,Dos,Primaria completa,Primaria incompleta,,Cinco,No,No,No,No,A-,36,39,,,,
20132,TI,SB11201320406298,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,05/12/1997,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Ocho,No,No,No,No,A-,29,40,,,,
20132,TI,SB11201320422764,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/11/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 1,Seis,No,No,No,No,A-,42,38,,,,
20102,TI,SB11201020248390,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,29/06/1994,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Cinco,No,No,No,No,A-,44.93,45.38,,,,
20112,CC,SB11201120248714,RURAL,N,A,ACADÉMICO,285125001470,285125001470,85,85125,162420,CASANARE,MIXTO,MAÑANA,HATO COROZAL,OFICIAL,INSTITUCION EDUCATIVA PUERTO COLOMBIA,I.E. PUERTO COLOMBIA - SEDE PRINCIPAL,S,81,81794,85,85125,ARAUCA,CASANARE,PUBLICAR,ESTUDIANTE,23/11/1990,F,TAME,HATO COROZAL,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Siete,No,Si,No,No,A-,43,28,,,,
20122,CC,SB11201220592839,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/12/1993,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Ocho,No,No,No,Si,A-,40,52,,,,
20102,CC,SB11201020502994,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,083311,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,14/09/1991,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,No sabe,Estrato 1,Cuatro,No,No,No,No,A-,48.86,42.46,,,,
20111,CC,SB11201110120317,URBANO,N,A,,381001001900,381001001900,81,81001,082784,ARAUCA,MIXTO,NOCHE,ARAUCA,NO OFICIAL,INSTITUTO PSICOPEDAGOGICO JUVENIL,INSTITUTO PSICOPEDAGOGICO JUVENIL - SEDE PRINCIPAL,S,81,81794,81,81300,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,21/05/1982,M,TAME,FORTUL,COLOMBIA,COLOMBIA,N,Cuatro,Ninguno,Ninguno,Estrato 1,Siete,No,No,No,No,A-,36.06,35.84,,,,
20102,TI,SB11201020248644,URBANO,N,A,ACADÉMICO,181794003151,181794003151,81,81794,093112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA SAN LUIS,COLEGIO NACIONAL SAN LUIS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/09/1992,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Cuatro,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Estrato 2,Cinco,Si,Si,No,Si,A-,48.86,45.38,,,,
20132,TI,SB11201320205650,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/04/1996,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Ninguno,Estrato 1,Cinco,No,No,No,Si,A1,45,49,,,,
20122,TI,SB11201220252302,URBANO,N,A,TÉCNICO/ACADÉMICO,185001001744,185001001744,85,85001,106898,CASANARE,MIXTO,MAÑANA,YOPAL,OFICIAL,IE LUCILA PIRAGAUTA,LUCILA PIRAGAUTA,S,85,85001,81,81794,CASANARE,ARAUCA,PUBLICAR,ESTUDIANTE,23/05/1996,F,YOPAL,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,,Estrato 1,Dos,No,,No,Si,A1,48,35,,,,
20132,TI,SB11201320210118,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/09/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Siete,No,No,No,No,A-,35,41,,,,
20112,TI,SB11201120248704,URBANO,N,A,ACADÉMICO,181794003151,181794003151,81,81794,093112,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA SAN LUIS,COLEGIO NACIONAL SAN LUIS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,17/08/1993,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria incompleta,Estrato 1,Cinco,No,Si,No,No,A1,43,55,,,,
20122,TI,SB11201220251704,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,25/11/1984,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Estrato 1,Siete,Si,Si,No,No,A-,39,42,,,,
20102,TI,SB11201020248391,URBANO,N,A,ACADÉMICO,381591000024,381591000024,81,81591,058321,ARAUCA,MIXTO,MAÑANA,PUERTO RONDÓN,OFICIAL,INSTITUCION EDUCATIVA LA INMACULADA,LA INMACULADA,S,81,81794,81,81591,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,09/05/1993,M,TAME,PUERTO RONDÓN,COLOMBIA,COLOMBIA,N,Dos,Primaria completa,No sabe,Estrato 1,Dos,No,No,No,No,A2,60.44,60.51,,,,
20102,TI,SB11201020580533,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,19/12/1994,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 2,Cinco,No,Si,No,Si,A-,47.58,50.67,,,,
20132,TI,SB11201320461048,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,155473,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,19/12/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Primaria completa,Estrato 1,Cuatro,No,No,No,Si,A-,29,43,,,,
20102,CC,SB11201020248239,URBANO,N,A,TÉCNICO,181794000624,181794000624,81,81794,030676,ARAUCA,MIXTO,NOCHE,TAME,OFICIAL,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL FROILAN FARIAS,COLEGIO TECNICO INDUSTRIAL FROILAN FARIAS,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,10/03/1987,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Cinco,Primaria incompleta,Primaria completa,Estrato 1,Cinco,No,Si,No,No,A-,44.51,45.38,,,,
20122,TI,SB11201220251512,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,046151,ARAUCA,FEMENINO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,20/10/1996,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria completa,Primaria incompleta,Estrato 2,Cinco,No,Si,No,No,A1,45,45,,,,
20102,CC,SB11201020248712,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,104976,ARAUCA,FEMENINO,COMPLETA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,19/10/1963,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria completa,Primaria incompleta,Estrato 2,Tres,No,No,No,No,A-,47.58,35.59,,,,
20102,TI,SB11201020248460,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,01/11/1992,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Cinco,No,No,No,No,A1,50.87,42.4,,,,
20102,TI,SB11201020534333,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,03/06/1994,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Ninguno,Estrato 1,Siete,No,No,No,No,A2,61.66,60.91,,,,
20121,CC,SB11201210094008,URBANO,N,,,,000000000000,23,23001,119305,CORDOBA,MIXTO,SABATINA,MONTERÍA,NO OFICIAL,INSTITUCION EDUCATIVA AVANZAR,INSTITUCION EDUCATIVA AVANZAR,N,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/06/1985,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,No sabe,Estrato 1,Seis,No,No,No,No,A-,40,46,,,,
20122,CC,SB11201220251731,RURAL,N,A,ACADÉMICO,281794000564,281794000564,81,81794,083147,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,AGUSTIN NIETO CABALLERO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,10/10/1984,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Seis,No,No,No,No,A-,29,42,,,,
20112,CC,SB11201120579929,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,28/11/1992,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Nueve,Si,No,No,No,A1,43,56,,,,
20122,CC,SB11201220505742,URBANO,N,,,,000000000000,23,23001,117838,CORDOBA,MIXTO,SABATINA,MONTERÍA,NO OFICIAL,INSTITUCION EDUCATIVA AVANZAR,INSTITUCION EDUCATIVA AVANZAR,N,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,07/09/1982,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 1,Cuatro,No,No,No,Si,A-,27,30,,,,
20112,CC,SB11201120248502,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,12/09/1990,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria completa,Primaria completa,Estrato 1,Cinco,No,No,No,No,A-,34,35,,,,
20112,TI,SB11201120248460,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/03/1995,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Estrato 3,Cuatro,No,Si,Si,Si,A-,43,56,,,,
20132,CC,SB11201320461051,RURAL,,A,ACADÉMICO,281794004179,281794004179,81,81794,155473,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON,INSTITUCION EDUCATIVA ERNESTO RINCON DUCON - SEDE PRINCIPAL,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,27/01/1995,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Primaria incompleta,Primaria incompleta,Estrato 1,Dos,No,No,No,Si,A-,43,29,,,,
20132,TI,SB11201320308521,URBANO,N,A,ACADÉMICO,181794000021,181794000021,81,81794,093120,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA INOCENCIO CHINCA,INOCENCIO CHINCA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,05/07/1997,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Postgrado,Educación profesional completa,Estrato 3,Cuatro,Si,Si,Si,Si,A1,43,44,,,,
20132,TI,SB11201320378370,RURAL,N,A,ACADÉMICO,281794000564,281794000564,81,81794,083147,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA AGUSTIN NIETO CABALLERO,AGUSTIN NIETO CABALLERO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,14/10/1996,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Estrato 1,Cinco,No,No,No,No,A-,43,41,,,,
20102,CC,SB11201020489502,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,18/07/1992,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Estrato 2,Cinco,No,No,No,No,A-,47.15,50.82,,,,
20112,TI,SB11201120590182,URBANO,N,A,TÉCNICO/ACADÉMICO,181794000748,181794000748,81,81794,030668,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA LICEO TAME,LICEO TAME,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,02/12/1993,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Estrato 3,Cuatro,No,Si,Si,Si,A1,50,59,,,,
20102,CC,SB11201020248716,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,104976,ARAUCA,FEMENINO,COMPLETA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,24/04/1988,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Secundaria (Bachillerato) incompleta,Primaria incompleta,Estrato 1,Siete,No,No,No,No,A-,32.9,35.59,,,,
20102,CC,SB11201020248582,URBANO,N,A,TÉCNICO/ACADÉMICO,381794000399,381794000399,81,81794,104976,ARAUCA,FEMENINO,COMPLETA,TAME,OFICIAL,INSTITUCION EDUCATIVA ORIENTAL FEMENINO,INSTITUTO ORIENTAL FEMENINO,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,12/08/1983,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria incompleta,Primaria incompleta,Estrato 1,Cinco,Si,No,No,Si,A1,50.87,42.46,,,,
20132,CC,SB11201320413817,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,149385,ARAUCA,MIXTO,SABATINA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,12/09/1994,F,TAME,TAME,COLOMBIA,COLOMBIA,N,Dos,Ninguno,Ninguno,Estrato 1,Dos,No,No,No,Si,A1,43,43,,,,
20112,CC,SB11201120248755,RURAL,N,A,TÉCNICO,281794004683,281794004683,81,81794,082800,ARAUCA,MIXTO,MAÑANA,TAME,OFICIAL,INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA,INSTITUTO DE PROMOCION  AGROPECUARIA,S,81,81794,81,81794,ARAUCA,ARAUCA,PUBLICAR,ESTUDIANTE,05/05/1992,M,TAME,TAME,COLOMBIA,COLOMBIA,N,Tres,Primaria completa,Primaria completa,Estrato 1,Cuatro,No,No,No,No,A-,30,31,,,,
